date,category,region,units,price,revenue
2025-07-23,Food,APAC,6,38.11,228.66
2025-07-23,Gadgets,APAC,30,35.26,1057.8
2025-07-23,Food,AMER,1,20.79,20.79
2025-07-23,Apparel,EMEA,6,33.46,200.76
2025-07-23,Home,EMEA,2,35.33,70.66
2025-07-23,Food,EMEA,5,29.99,149.95
2025-07-23,Sports,AMER,10,32.74,327.4
2025-07-23,Sports,EMEA,12,31.51,378.12
2025-07-23,Home,APAC,3,29.38,88.14
2025-07-23,Food,EMEA,7,23.68,165.76
2025-07-24,Home,APAC,13,37.11,482.43
2025-07-24,Sports,APAC,2,25.47,50.94
2025-07-24,Gadgets,AMER,19,35.73,678.87
2025-07-24,Home,APAC,2,42.62,85.24
2025-07-24,Gadgets,AMER,13,28.59,371.67
2025-07-24,Apparel,AMER,12,28.59,343.08
2025-07-24,Gadgets,EMEA,1,35.35,35.35
2025-07-24,Gadgets,AMER,4,44.27,177.08
2025-07-24,Apparel,AMER,2,42.29,84.58
2025-07-24,Gadgets,EMEA,6,34.59,207.54
2025-07-24,Gadgets,AMER,23,43.72,1005.56
2025-07-24,Sports,EMEA,6,24.51,147.06
2025-07-24,Gadgets,APAC,1,38.1,38.1
2025-07-24,Home,AMER,2,17.88,35.76
2025-07-24,Food,APAC,1,28.3,28.3
2025-07-24,Food,AMER,1,32.96,32.96
2025-07-24,Gadgets,EMEA,9,36.48,328.32
2025-07-24,Sports,EMEA,6,37.49,224.94
2025-07-24,Gadgets,EMEA,4,28.32,113.28
2025-07-24,Home,AMER,20,32.92,658.4
2025-07-24,Apparel,APAC,33,33.45,1103.85
2025-07-24,Sports,APAC,9,32.61,293.49
2025-07-24,Apparel,APAC,15,31.45,471.75
2025-07-24,Apparel,APAC,7,11.99,83.93
2025-07-24,Sports,EMEA,20,42.25,845.0
2025-07-24,Apparel,EMEA,4,33.08,132.32
2025-07-24,Home,AMER,3,31.38,94.14
2025-07-24,Apparel,EMEA,6,15.95,95.7
2025-07-24,Apparel,EMEA,10,21.13,211.3
2025-07-24,Gadgets,EMEA,13,25.11,326.43
2025-07-24,Sports,EMEA,15,42.6,639.0
2025-07-24,Home,APAC,8,22.73,181.84
2025-07-24,Home,EMEA,5,28.96,144.8
2025-07-25,Gadgets,AMER,8,24.41,195.28
2025-07-25,Food,AMER,2,30.43,60.86
2025-07-25,Home,APAC,6,26.7,160.2
2025-07-25,Food,APAC,6,46.86,281.16
2025-07-25,Apparel,EMEA,10,41.8,418.0
2025-07-25,Gadgets,APAC,23,34.39,790.97
2025-07-25,Gadgets,APAC,16,36.5,584.0
2025-07-25,Sports,APAC,5,22.92,114.6
2025-07-25,Food,EMEA,1,34.37,34.37
2025-07-25,Food,APAC,29,21.47,622.63
2025-07-25,Gadgets,EMEA,1,31.38,31.38
2025-07-25,Home,EMEA,2,41.09,82.18
2025-07-25,Gadgets,AMER,7,36.28,253.96
2025-07-25,Food,APAC,12,17.59,211.08
2025-07-25,Food,APAC,3,32.81,98.43
2025-07-25,Apparel,EMEA,2,21.91,43.82
2025-07-25,Gadgets,EMEA,9,41.13,370.17
2025-07-25,Food,APAC,16,20.61,329.76
2025-07-25,Sports,AMER,11,24.22,266.42
2025-07-25,Gadgets,APAC,11,32.02,352.22
2025-07-25,Gadgets,EMEA,10,38.74,387.4
2025-07-25,Gadgets,EMEA,13,30.26,393.38
2025-07-25,Home,AMER,6,21.93,131.58
2025-07-25,Food,EMEA,25,36.31,907.75
2025-07-25,Home,AMER,3,32.47,97.41
2025-07-25,Gadgets,APAC,28,23.65,662.2
2025-07-25,Sports,APAC,14,35.9,502.6
2025-07-25,Food,EMEA,16,27.71,443.36
2025-07-25,Food,EMEA,2,34.79,69.58
2025-07-25,Gadgets,APAC,23,31.91,733.93
2025-07-25,Sports,EMEA,8,36.13,289.04
2025-07-25,Apparel,APAC,4,18.02,72.08
2025-07-26,Food,APAC,15,25.9,388.5
2025-07-26,Apparel,EMEA,17,20.91,355.47
2025-07-26,Food,AMER,5,15.84,79.2
2025-07-26,Apparel,AMER,2,36.0,72.0
2025-07-26,Sports,EMEA,4,16.45,65.8
2025-07-26,Sports,APAC,4,35.7,142.8
2025-07-26,Gadgets,AMER,16,21.31,340.96
2025-07-26,Apparel,APAC,27,19.73,532.71
2025-07-26,Gadgets,APAC,4,28.11,112.44
2025-07-26,Apparel,AMER,3,15.0,45.0
2025-07-26,Home,AMER,14,23.92,334.88
2025-07-26,Home,APAC,2,37.81,75.62
2025-07-26,Apparel,EMEA,3,25.52,76.56
2025-07-26,Food,APAC,15,35.02,525.3
2025-07-26,Sports,EMEA,3,38.86,116.58
2025-07-26,Apparel,AMER,3,27.23,81.69
2025-07-26,Sports,EMEA,14,30.95,433.3
2025-07-26,Home,AMER,9,28.5,256.5
2025-07-26,Gadgets,APAC,4,35.12,140.48
2025-07-26,Sports,APAC,2,33.75,67.5
2025-07-26,Food,EMEA,12,31.07,372.84
2025-07-26,Apparel,EMEA,3,16.96,50.88
2025-07-26,Home,EMEA,1,33.33,33.33
2025-07-26,Apparel,APAC,23,28.27,650.21
2025-07-26,Food,APAC,6,37.32,223.92
2025-07-26,Home,APAC,3,24.49,73.47
2025-07-26,Home,APAC,5,34.48,172.4
2025-07-26,Home,EMEA,8,20.85,166.8
2025-07-26,Home,EMEA,3,33.55,100.65
2025-07-26,Gadgets,APAC,2,28.56,57.12
2025-07-26,Sports,EMEA,3,27.69,83.07
2025-07-27,Sports,APAC,4,21.19,84.76
2025-07-27,Sports,APAC,4,35.4,141.6
2025-07-27,Food,AMER,3,36.27,108.81
2025-07-27,Gadgets,APAC,2,39.04,78.08
2025-07-27,Apparel,APAC,18,28.68,516.24
2025-07-27,Apparel,EMEA,10,26.93,269.3
2025-07-27,Home,AMER,18,22.35,402.3
2025-07-27,Sports,EMEA,6,14.03,84.18
2025-07-27,Food,APAC,1,34.47,34.47
2025-07-27,Food,AMER,7,33.24,232.68
2025-07-27,Food,APAC,10,23.02,230.2
2025-07-27,Gadgets,APAC,22,20.09,441.98
2025-07-27,Sports,APAC,1,38.41,38.41
2025-07-27,Home,AMER,1,21.03,21.03
2025-07-27,Sports,EMEA,11,15.65,172.15
2025-07-27,Sports,EMEA,13,24.0,312.0
2025-07-27,Home,APAC,7,22.96,160.72
2025-07-27,Home,APAC,4,32.58,130.32
2025-07-27,Gadgets,AMER,2,27.27,54.54
2025-07-27,Sports,EMEA,9,33.73,303.57
2025-07-27,Sports,APAC,2,34.21,68.42
2025-07-27,Food,EMEA,17,30.46,517.82
2025-07-27,Sports,APAC,7,23.5,164.5
2025-07-27,Food,EMEA,3,43.46,130.38
2025-07-27,Sports,AMER,3,29.07,87.21
2025-07-27,Sports,AMER,3,27.7,83.1
2025-07-27,Home,EMEA,7,27.28,190.96
2025-07-27,Sports,APAC,10,26.93,269.3
2025-07-28,Sports,AMER,9,31.31,281.79
2025-07-28,Food,APAC,1,22.38,22.38
2025-07-28,Apparel,AMER,1,16.97,16.97
2025-07-28,Food,APAC,10,30.1,301.0
2025-07-28,Sports,APAC,4,39.39,157.56
2025-07-28,Gadgets,EMEA,23,37.97,873.31
2025-07-28,Home,EMEA,13,24.96,324.48
2025-07-28,Sports,AMER,8,40.26,322.08
2025-07-28,Apparel,AMER,2,34.72,69.44
2025-07-28,Home,APAC,48,34.71,1666.08
2025-07-28,Food,EMEA,5,31.71,158.55
2025-07-28,Sports,APAC,2,38.29,76.58
2025-07-28,Home,APAC,6,32.74,196.44
2025-07-28,Apparel,APAC,1,31.5,31.5
2025-07-28,Gadgets,APAC,21,30.9,648.9
2025-07-28,Apparel,EMEA,11,24.05,264.55
2025-07-28,Apparel,APAC,6,31.45,188.7
2025-07-28,Home,AMER,3,37.45,112.35
2025-07-28,Apparel,APAC,19,37.3,708.7
2025-07-28,Food,EMEA,10,26.37,263.7
2025-07-28,Gadgets,EMEA,2,24.73,49.46
2025-07-28,Food,EMEA,1,22.2,22.2
2025-07-28,Sports,EMEA,1,44.69,44.69
2025-07-28,Home,AMER,3,29.03,87.09
2025-07-28,Apparel,APAC,1,35.52,35.52
2025-07-28,Apparel,EMEA,8,23.41,187.28
2025-07-28,Sports,APAC,27,38.1,1028.7
2025-07-28,Sports,AMER,7,24.74,173.18
2025-07-28,Apparel,APAC,25,28.97,724.25
2025-07-28,Food,AMER,19,29.35,557.65
2025-07-28,Apparel,AMER,4,19.29,77.16
2025-07-28,Apparel,EMEA,1,28.92,28.92
2025-07-28,Food,EMEA,17,37.12,631.04
2025-07-29,Food,EMEA,3,28.41,85.23
2025-07-29,Gadgets,EMEA,2,28.44,56.88
2025-07-29,Apparel,EMEA,5,27.1,135.5
2025-07-29,Gadgets,APAC,8,35.18,281.44
2025-07-29,Home,APAC,1,40.93,40.93
2025-07-29,Gadgets,APAC,1,32.25,32.25
2025-07-29,Gadgets,AMER,8,16.89,135.12
2025-07-29,Gadgets,AMER,28,32.01,896.28
2025-07-29,Home,AMER,7,29.17,204.19
2025-07-29,Gadgets,AMER,8,21.47,171.76
2025-07-29,Sports,AMER,13,32.09,417.17
2025-07-29,Apparel,EMEA,4,42.12,168.48
2025-07-29,Apparel,EMEA,8,35.68,285.44
2025-07-29,Sports,AMER,5,21.47,107.35
2025-07-29,Apparel,AMER,16,32.68,522.88
2025-07-29,Home,APAC,6,36.42,218.52
2025-07-29,Gadgets,APAC,22,38.76,852.72
2025-07-29,Apparel,APAC,8,40.35,322.8
2025-07-29,Apparel,APAC,3,19.82,59.46
2025-07-29,Gadgets,AMER,14,31.2,436.8
2025-07-29,Home,APAC,5,38.68,193.4
2025-07-29,Apparel,APAC,25,36.86,921.5
2025-07-29,Apparel,APAC,7,24.45,171.15
2025-07-29,Home,AMER,11,30.04,330.44
2025-07-29,Gadgets,AMER,9,26.42,237.78
2025-07-29,Food,APAC,5,19.72,98.6
2025-07-29,Sports,EMEA,9,26.07,234.63
2025-07-29,Home,EMEA,2,24.19,48.38
2025-07-29,Food,AMER,15,17.78,266.7
2025-07-29,Home,AMER,1,32.98,32.98
2025-07-30,Home,APAC,2,10.87,21.74
2025-07-30,Apparel,APAC,18,27.21,489.78
2025-07-30,Apparel,AMER,1,39.49,39.49
2025-07-30,Food,EMEA,20,26.67,533.4
2025-07-30,Home,EMEA,15,34.7,520.5
2025-07-30,Sports,AMER,11,29.03,319.33
2025-07-30,Apparel,EMEA,13,24.53,318.89
2025-07-30,Home,APAC,6,17.56,105.36
2025-07-30,Apparel,EMEA,2,5.61,11.22
2025-07-30,Gadgets,EMEA,1,16.52,16.52
2025-07-30,Sports,AMER,13,38.69,502.97
2025-07-30,Apparel,APAC,4,18.97,75.88
2025-07-30,Apparel,EMEA,14,39.87,558.18
2025-07-30,Gadgets,AMER,41,21.9,897.9
2025-07-30,Home,EMEA,11,29.48,324.28
2025-07-30,Apparel,AMER,15,24.88,373.2
2025-07-30,Gadgets,AMER,4,38.25,153.0
2025-07-30,Apparel,EMEA,46,37.0,1702.0
2025-07-30,Home,EMEA,5,37.42,187.1
2025-07-30,Gadgets,EMEA,11,16.47,181.17
2025-07-30,Gadgets,EMEA,12,17.18,206.16
2025-07-30,Apparel,APAC,6,18.29,109.74
2025-07-30,Gadgets,EMEA,14,39.62,554.68
2025-07-30,Apparel,APAC,12,21.47,257.64
2025-07-30,Apparel,AMER,3,23.76,71.28
2025-07-30,Sports,AMER,3,41.47,124.41
2025-07-30,Home,EMEA,9,30.45,274.05
2025-07-30,Gadgets,APAC,17,38.33,651.61
2025-07-30,Food,EMEA,6,38.73,232.38
2025-07-30,Apparel,EMEA,8,30.73,245.84
2025-07-30,Gadgets,APAC,20,34.29,685.8
2025-07-30,Sports,AMER,10,32.16,321.6
2025-07-30,Food,APAC,5,32.19,160.95
2025-07-31,Food,APAC,13,44.34,576.42
2025-07-31,Sports,EMEA,1,34.51,34.51
2025-07-31,Food,EMEA,1,44.39,44.39
2025-07-31,Gadgets,APAC,6,25.46,152.76
2025-07-31,Food,APAC,8,25.98,207.84
2025-07-31,Apparel,AMER,19,39.11,743.09
2025-07-31,Gadgets,AMER,1,29.21,29.21
2025-07-31,Apparel,APAC,20,32.9,658.0
2025-07-31,Home,APAC,4,28.48,113.92
2025-07-31,Home,AMER,6,41.3,247.8
2025-07-31,Apparel,EMEA,33,31.54,1040.82
2025-07-31,Gadgets,AMER,26,28.64,744.64
2025-07-31,Home,EMEA,2,37.39,74.78
2025-07-31,Home,APAC,1,33.59,33.59
2025-07-31,Sports,APAC,2,30.68,61.36
2025-07-31,Apparel,AMER,3,24.76,74.28
2025-07-31,Apparel,EMEA,4,22.33,89.32
2025-07-31,Home,EMEA,13,32.39,421.07
2025-07-31,Food,AMER,5,40.9,204.5
2025-07-31,Home,APAC,3,32.66,97.98
2025-07-31,Apparel,AMER,23,30.33,697.59
2025-07-31,Home,EMEA,3,43.47,130.41
2025-07-31,Gadgets,EMEA,16,20.6,329.6
2025-07-31,Food,APAC,1,19.02,19.02
2025-07-31,Gadgets,AMER,19,24.06,457.14
2025-07-31,Food,EMEA,7,21.61,151.27
2025-07-31,Sports,EMEA,13,40.13,521.69
2025-07-31,Sports,AMER,3,17.78,53.34
2025-07-31,Sports,EMEA,16,29.43,470.88
2025-08-01,Sports,APAC,2,34.94,69.88
2025-08-01,Home,APAC,1,29.85,29.85
2025-08-01,Home,AMER,8,29.13,233.04
2025-08-01,Food,APAC,2,22.02,44.04
2025-08-01,Home,AMER,18,32.41,583.38
2025-08-01,Sports,AMER,2,27.95,55.9
2025-08-01,Home,APAC,27,46.92,1266.84
2025-08-01,Food,APAC,2,23.94,47.88
2025-08-01,Gadgets,AMER,7,28.77,201.39
2025-08-01,Home,EMEA,15,33.71,505.65
2025-08-01,Gadgets,APAC,7,31.58,221.06
2025-08-01,Gadgets,AMER,36,31.78,1144.08
2025-08-01,Sports,APAC,2,15.33,30.66
2025-08-01,Food,EMEA,10,28.07,280.7
2025-08-01,Home,AMER,6,25.85,155.1
2025-08-01,Food,AMER,13,34.88,453.44
2025-08-01,Gadgets,AMER,5,30.53,152.65
2025-08-01,Food,AMER,6,32.39,194.34
2025-08-01,Home,EMEA,9,42.0,378.0
2025-08-01,Gadgets,AMER,36,29.6,1065.6
2025-08-01,Food,EMEA,11,21.93,241.23
2025-08-01,Sports,AMER,7,33.23,232.61
2025-08-02,Food,APAC,4,24.04,96.16
2025-08-02,Home,APAC,6,22.64,135.84
2025-08-02,Food,EMEA,11,20.3,223.3
2025-08-02,Food,APAC,15,25.81,387.15
2025-08-02,Home,AMER,13,33.95,441.35
2025-08-02,Gadgets,EMEA,3,32.35,97.05
2025-08-02,Food,EMEA,21,27.58,579.18
2025-08-02,Food,EMEA,10,18.2,182.0
2025-08-02,Sports,EMEA,28,24.49,685.72
2025-08-02,Food,EMEA,2,35.45,70.9
2025-08-02,Home,AMER,3,28.47,85.41
2025-08-02,Sports,APAC,14,22.06,308.84
2025-08-02,Home,AMER,17,20.34,345.78
2025-08-02,Gadgets,EMEA,4,48.51,194.04
2025-08-02,Food,APAC,13,39.65,515.45
2025-08-02,Home,EMEA,6,27.1,162.6
2025-08-02,Home,AMER,14,35.61,498.54
2025-08-02,Sports,APAC,7,28.18,197.26
2025-08-02,Gadgets,EMEA,23,21.34,490.82
2025-08-02,Home,APAC,1,39.45,39.45
2025-08-02,Food,APAC,3,29.26,87.78
2025-08-02,Apparel,AMER,3,28.37,85.11
2025-08-02,Apparel,EMEA,3,36.11,108.33
2025-08-02,Apparel,EMEA,4,21.23,84.92
2025-08-02,Gadgets,EMEA,3,30.84,92.52
2025-08-02,Home,EMEA,11,27.71,304.81
2025-08-02,Home,AMER,7,26.21,183.47
2025-08-02,Apparel,AMER,15,38.61,579.15
2025-08-02,Food,APAC,9,37.2,334.8
2025-08-02,Food,AMER,2,35.42,70.84
2025-08-02,Home,APAC,11,33.84,372.24
2025-08-02,Sports,APAC,5,26.13,130.65
2025-08-03,Home,APAC,18,28.8,518.4
2025-08-03,Sports,EMEA,2,23.64,47.28
2025-08-03,Apparel,APAC,2,24.71,49.42
2025-08-03,Sports,AMER,6,28.5,171.0
2025-08-03,Sports,APAC,11,23.64,260.04
2025-08-03,Gadgets,EMEA,1,38.16,38.16
2025-08-03,Gadgets,AMER,11,32.27,354.97
2025-08-03,Home,AMER,15,33.31,499.65
2025-08-03,Apparel,AMER,9,24.16,217.44
2025-08-03,Apparel,AMER,1,28.99,28.99
2025-08-03,Sports,EMEA,8,38.77,310.16
2025-08-03,Home,APAC,5,20.79,103.95
2025-08-03,Sports,AMER,2,23.43,46.86
2025-08-03,Sports,APAC,8,34.88,279.04
2025-08-03,Apparel,EMEA,1,20.05,20.05
2025-08-03,Gadgets,EMEA,6,26.73,160.38
2025-08-03,Food,AMER,29,25.75,746.75
2025-08-03,Home,AMER,14,25.26,353.64
2025-08-03,Gadgets,AMER,7,38.92,272.44
2025-08-03,Home,EMEA,4,32.73,130.92
2025-08-03,Sports,AMER,4,26.45,105.8
2025-08-03,Apparel,EMEA,8,19.84,158.72
2025-08-03,Food,AMER,10,37.64,376.4
2025-08-03,Sports,APAC,18,27.48,494.64
2025-08-03,Apparel,APAC,11,52.01,572.11
2025-08-03,Apparel,AMER,2,22.43,44.86
2025-08-03,Home,EMEA,19,34.6,657.4
2025-08-03,Food,EMEA,36,27.35,984.6
2025-08-03,Home,APAC,6,25.02,150.12
2025-08-04,Home,EMEA,11,21.58,237.38
2025-08-04,Gadgets,EMEA,29,20.14,584.06
2025-08-04,Gadgets,EMEA,7,23.44,164.08
2025-08-04,Sports,EMEA,3,37.95,113.85
2025-08-04,Gadgets,APAC,5,37.22,186.1
2025-08-04,Apparel,EMEA,4,23.16,92.64
2025-08-04,Apparel,APAC,14,23.44,328.16
2025-08-04,Apparel,EMEA,3,29.63,88.89
2025-08-04,Food,AMER,3,29.24,87.72
2025-08-04,Sports,APAC,3,32.03,96.09
2025-08-04,Home,EMEA,13,36.24,471.12
2025-08-04,Gadgets,APAC,20,31.75,635.0
2025-08-04,Home,EMEA,4,32.38,129.52
2025-08-04,Sports,APAC,8,34.14,273.12
2025-08-04,Gadgets,EMEA,8,21.35,170.8
2025-08-04,Sports,EMEA,5,32.82,164.1
2025-08-04,Gadgets,APAC,3,27.65,82.95
2025-08-04,Apparel,APAC,37,15.33,567.21
2025-08-04,Apparel,APAC,3,32.23,96.69
2025-08-04,Home,EMEA,5,20.74,103.7
2025-08-04,Food,APAC,18,24.89,448.02
2025-08-04,Gadgets,EMEA,9,25.64,230.76
2025-08-04,Sports,APAC,8,20.84,166.72
2025-08-04,Sports,APAC,5,14.39,71.95
2025-08-04,Food,EMEA,12,20.82,249.84
2025-08-04,Sports,EMEA,3,30.39,91.17
2025-08-04,Apparel,AMER,16,33.17,530.72
2025-08-04,Food,APAC,5,35.42,177.1
2025-08-04,Sports,EMEA,7,43.01,301.07
2025-08-04,Food,AMER,2,34.32,68.64
2025-08-04,Gadgets,AMER,2,24.75,49.5
2025-08-04,Gadgets,EMEA,4,37.64,150.56
2025-08-04,Home,APAC,2,38.46,76.92
2025-08-05,Sports,APAC,2,26.89,53.78
2025-08-05,Food,EMEA,1,23.58,23.58
2025-08-05,Home,EMEA,26,21.92,569.92
2025-08-05,Apparel,EMEA,16,36.04,576.64
2025-08-05,Food,EMEA,47,26.33,1237.51
2025-08-05,Gadgets,AMER,8,28.03,224.24
2025-08-05,Sports,EMEA,13,44.48,578.24
2025-08-05,Home,APAC,6,24.02,144.12
2025-08-05,Sports,APAC,2,36.27,72.54
2025-08-05,Home,AMER,1,26.15,26.15
2025-08-05,Gadgets,APAC,12,40.21,482.52
2025-08-05,Home,AMER,11,36.61,402.71
2025-08-05,Apparel,EMEA,4,29.94,119.76
2025-08-05,Apparel,EMEA,5,35.48,177.4
2025-08-05,Food,APAC,8,36.86,294.88
2025-08-05,Food,APAC,2,23.15,46.3
2025-08-05,Sports,AMER,5,31.99,159.95
2025-08-05,Apparel,AMER,11,26.58,292.38
2025-08-05,Home,EMEA,5,27.13,135.65
2025-08-05,Home,AMER,12,16.46,197.52
2025-08-05,Gadgets,APAC,22,22.86,502.92
2025-08-05,Food,AMER,4,23.5,94.0
2025-08-05,Home,APAC,12,31.73,380.76
2025-08-05,Home,EMEA,2,40.72,81.44
2025-08-05,Apparel,APAC,3,17.79,53.37
2025-08-05,Gadgets,AMER,2,34.89,69.78
2025-08-05,Sports,APAC,24,17.38,417.12
2025-08-06,Food,EMEA,7,36.82,257.74
2025-08-06,Food,AMER,3,29.65,88.95
2025-08-06,Food,EMEA,22,23.6,519.2
2025-08-06,Home,AMER,1,34.02,34.02
2025-08-06,Apparel,APAC,11,16.72,183.92
2025-08-06,Food,APAC,20,17.86,357.2
2025-08-06,Home,AMER,5,27.8,139.0
2025-08-06,Food,APAC,1,18.01,18.01
2025-08-06,Food,APAC,3,33.84,101.52
2025-08-06,Gadgets,APAC,3,41.29,123.87
2025-08-06,Gadgets,EMEA,7,29.64,207.48
2025-08-06,Food,APAC,13,30.18,392.34
2025-08-06,Home,APAC,13,26.84,348.92
2025-08-06,Home,APAC,11,39.64,436.04
2025-08-06,Gadgets,EMEA,26,28.2,733.2
2025-08-06,Home,AMER,3,29.25,87.75
2025-08-06,Home,AMER,9,26.49,238.41
2025-08-06,Gadgets,AMER,1,37.77,37.77
2025-08-06,Apparel,AMER,4,22.6,90.4
2025-08-06,Home,APAC,9,30.17,271.53
2025-08-06,Home,APAC,2,45.13,90.26
2025-08-06,Apparel,AMER,8,31.06,248.48
2025-08-06,Home,APAC,1,22.34,22.34
2025-08-06,Food,EMEA,18,45.23,814.14
2025-08-06,Home,EMEA,16,40.46,647.36
2025-08-07,Food,AMER,3,36.13,108.39
2025-08-07,Gadgets,EMEA,3,26.78,80.34
2025-08-07,Apparel,AMER,1,26.47,26.47
2025-08-07,Apparel,AMER,27,25.67,693.09
2025-08-07,Apparel,EMEA,24,30.68,736.32
2025-08-07,Food,EMEA,5,23.12,115.6
2025-08-07,Home,EMEA,7,24.42,170.94
2025-08-07,Gadgets,AMER,7,40.05,280.35
2025-08-07,Apparel,EMEA,5,23.23,116.15
2025-08-07,Apparel,APAC,9,24.8,223.2
2025-08-07,Home,AMER,1,14.8,14.8
2025-08-07,Gadgets,AMER,20,35.52,710.4
2025-08-07,Food,EMEA,36,20.75,747.0
2025-08-07,Home,APAC,2,32.4,64.8
2025-08-07,Sports,AMER,1,40.42,40.42
2025-08-07,Home,AMER,4,32.59,130.36
2025-08-07,Gadgets,AMER,5,24.9,124.5
2025-08-07,Gadgets,APAC,12,29.64,355.68
2025-08-07,Home,APAC,5,13.88,69.4
2025-08-07,Food,APAC,7,38.01,266.07
2025-08-07,Sports,AMER,6,24.51,147.06
2025-08-07,Food,APAC,1,27.69,27.69
2025-08-07,Apparel,AMER,4,17.15,68.6
2025-08-07,Sports,APAC,6,34.63,207.78
2025-08-08,Food,EMEA,9,34.56,311.04
2025-08-08,Gadgets,AMER,8,46.01,368.08
2025-08-08,Gadgets,EMEA,1,36.17,36.17
2025-08-08,Food,EMEA,10,16.37,163.7
2025-08-08,Home,EMEA,23,35.07,806.61
2025-08-08,Home,EMEA,17,36.13,614.21
2025-08-08,Home,AMER,3,22.8,68.4
2025-08-08,Food,APAC,3,24.13,72.39
2025-08-08,Apparel,EMEA,5,38.92,194.6
2025-08-08,Home,EMEA,10,23.67,236.7
2025-08-08,Home,EMEA,1,39.22,39.22
2025-08-08,Food,APAC,1,32.08,32.08
2025-08-08,Gadgets,APAC,22,34.68,762.96
2025-08-08,Food,APAC,1,43.13,43.13
2025-08-08,Home,EMEA,3,29.04,87.12
2025-08-08,Gadgets,AMER,13,39.04,507.52
2025-08-08,Home,EMEA,2,34.82,69.64
2025-08-08,Food,AMER,2,32.77,65.54
2025-08-08,Gadgets,APAC,5,35.64,178.2
2025-08-08,Home,APAC,24,25.39,609.36
2025-08-08,Home,AMER,3,23.51,70.53
2025-08-08,Home,APAC,7,38.13,266.91
2025-08-08,Home,EMEA,6,35.16,210.96
2025-08-08,Apparel,APAC,11,30.66,337.26
2025-08-08,Apparel,EMEA,8,24.15,193.2
2025-08-08,Gadgets,EMEA,11,25.16,276.76
2025-08-08,Gadgets,AMER,1,29.02,29.02
2025-08-08,Gadgets,AMER,1,36.83,36.83
2025-08-08,Home,AMER,8,28.97,231.76
2025-08-08,Home,APAC,2,25.6,51.2
2025-08-08,Food,EMEA,14,20.79,291.06
2025-08-08,Apparel,AMER,13,28.34,368.42
2025-08-08,Sports,APAC,5,32.81,164.05
2025-08-08,Sports,AMER,5,43.27,216.35
2025-08-08,Apparel,EMEA,10,18.15,181.5
2025-08-08,Apparel,APAC,10,39.47,394.7
2025-08-08,Apparel,APAC,2,33.87,67.74
2025-08-08,Gadgets,EMEA,15,16.54,248.1
2025-08-08,Food,APAC,5,36.54,182.7
2025-08-09,Gadgets,AMER,20,34.63,692.6
2025-08-09,Home,AMER,3,37.53,112.59
2025-08-09,Food,AMER,2,26.96,53.92
2025-08-09,Apparel,EMEA,3,30.54,91.62
2025-08-09,Food,EMEA,1,33.02,33.02
2025-08-09,Apparel,APAC,1,39.11,39.11
2025-08-09,Gadgets,AMER,1,33.93,33.93
2025-08-09,Food,AMER,4,36.46,145.84
2025-08-09,Home,EMEA,2,21.19,42.38
2025-08-09,Apparel,APAC,14,31.81,445.34
2025-08-09,Home,EMEA,3,38.24,114.72
2025-08-09,Sports,APAC,2,34.7,69.4
2025-08-09,Sports,AMER,8,29.73,237.84
2025-08-09,Food,EMEA,3,24.12,72.36
2025-08-09,Home,EMEA,2,37.68,75.36
2025-08-09,Sports,AMER,16,41.84,669.44
2025-08-09,Apparel,AMER,21,23.23,487.83
2025-08-09,Gadgets,AMER,2,43.84,87.68
2025-08-09,Gadgets,APAC,10,28.29,282.9
2025-08-09,Home,EMEA,6,43.67,262.02
2025-08-09,Home,EMEA,9,23.57,212.13
2025-08-09,Home,AMER,2,31.9,63.8
2025-08-09,Sports,EMEA,2,31.15,62.3
2025-08-09,Sports,AMER,10,27.3,273.0
2025-08-09,Food,EMEA,5,33.07,165.35
2025-08-09,Apparel,EMEA,1,20.96,20.96
2025-08-09,Home,EMEA,8,30.67,245.36
2025-08-09,Food,EMEA,2,33.64,67.28
2025-08-09,Home,APAC,1,28.94,28.94
2025-08-09,Sports,EMEA,4,50.23,200.92
2025-08-10,Apparel,EMEA,10,19.89,198.9
2025-08-10,Home,AMER,19,25.1,476.9
2025-08-10,Sports,AMER,2,34.45,68.9
2025-08-10,Food,AMER,7,56.27,393.89
2025-08-10,Gadgets,APAC,19,18.32,348.08
2025-08-10,Food,EMEA,5,51.82,259.1
2025-08-10,Gadgets,EMEA,3,46.89,140.67
2025-08-10,Gadgets,EMEA,3,35.25,105.75
2025-08-10,Apparel,EMEA,16,25.82,413.12
2025-08-10,Apparel,AMER,3,30.43,91.29
2025-08-10,Gadgets,AMER,7,49.19,344.33
2025-08-10,Sports,AMER,18,20.77,373.86
2025-08-10,Home,AMER,1,21.47,21.47
2025-08-10,Home,AMER,7,14.08,98.56
2025-08-10,Gadgets,APAC,2,38.12,76.24
2025-08-10,Apparel,EMEA,4,34.17,136.68
2025-08-10,Home,AMER,40,32.6,1304.0
2025-08-10,Apparel,AMER,2,33.14,66.28
2025-08-10,Apparel,EMEA,2,20.79,41.58
2025-08-10,Gadgets,APAC,14,31.88,446.32
2025-08-10,Sports,EMEA,7,45.74,320.18
2025-08-10,Food,EMEA,5,29.9,149.5
2025-08-10,Apparel,EMEA,16,6.97,111.52
2025-08-10,Gadgets,APAC,8,25.62,204.96
2025-08-10,Food,EMEA,10,16.69,166.9
2025-08-10,Apparel,AMER,4,23.57,94.28
2025-08-10,Gadgets,AMER,5,24.92,124.6
